"doodsoorzaak";"icd10_code";"perioden";"geslacht";"leeftijd";"aantal";"aantal_per_100000";"aantal_per_100000_gestandaardiseerd";"sterfte_totaal";"percentage_van_totaal"
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 20-24";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 20-24";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 20-24";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 25-29";4;0,7;0,7;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 25-29";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 25-29";5;0,4;0,4;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 30-34";8;1,3;1,3;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 30-34";7;1,2;1,2;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 30-34";15;1,2;1,2;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 35-39";10;2,1;2,1;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 35-39";7;1,6;1,6;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 35-39";17;1,8;1,8;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 40-44";15;3,6;3,6;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 40-44";19;4,8;4,8;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 40-44";34;4,2;4,2;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 45-49";44;11,4;11,4;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 45-49";41;10,8;10,8;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 45-49";85;11,1;11,1;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 50-54";63;17,5;17,5;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 50-54";81;21,8;21,8;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 50-54";144;19,7;19,6;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 55-59";99;28,8;28,8;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 55-59";122;32,7;32,7;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 55-59";221;30,8;30,7;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 60-64";168;60,3;60,3;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 60-64";153;48,5;48,5;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 60-64";321;54,1;54,4;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 65-69";252;103,8;103,8;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 65-69";220;73,7;73,7;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 65-69";472;87,2;88,6;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 70-74";288;154,2;154,2;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 70-74";297;114,6;114,6;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 70-74";585;131,2;133,9;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 75-79";312;247,1;247,1;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 75-79";326;164,8;164,8;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 75-79";638;196,9;203,7;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 80-84";236;336,3;336,3;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 80-84";353;286,6;286,6;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 80-84";589;304,7;308,4;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" 85+";216;489,9;489,9;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" 85+";277;345,9;345,9;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" 85+";493;397;396,2;"";""
"Dikkedarmkanker";"C18-C21";1980;"Mannen";" Totaal";1715;24,4;47,2;"";""
"Dikkedarmkanker";"C18-C21";1980;"Vrouwen";" Totaal";1904;26,7;43,9;"";""
"Dikkedarmkanker";"C18-C21";1980;"Totaal";" Totaal";3619;25,6;45,5;"114279";"3.2"
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 15-19";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 15-19";1;0,1;0,1;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 20-24";2;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 20-24";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 20-24";2;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 25-29";5;0,8;0,8;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 25-29";4;0,7;0,7;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 25-29";9;0,8;0,8;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 30-34";6;1;1;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 30-34";5;0,9;0,9;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 30-34";11;0,9;0,9;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 35-39";15;3;3;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 35-39";8;1,7;1,7;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 35-39";23;2,3;2,3;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 40-44";21;4,9;4,9;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 40-44";26;6,5;6,5;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 40-44";47;5,7;5,7;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 45-49";32;8,2;8,2;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 45-49";44;11,7;11,7;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 45-49";76;9,9;10;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 50-54";70;19,1;19,1;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 50-54";59;15,8;15,8;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 50-54";129;17,4;17,5;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 55-59";116;33,9;33,9;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 55-59";131;35,4;35,4;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 55-59";247;34,7;34,6;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 60-64";175;60,7;60,7;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 60-64";156;47,8;47,8;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 60-64";331;53,9;54,2;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 65-69";245;100,2;100,2;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 65-69";210;70;70;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 65-69";455;83,6;84,9;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 70-74";321;170,5;170,5;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 70-74";249;95,2;95,2;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 70-74";570;126,8;132;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 75-79";302;235,5;235,5;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 75-79";322;158,3;158,3;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 75-79";624;188,2;194,8;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 80-84";245;344,8;344,8;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 80-84";364;284,9;284,9;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 80-84";609;306,3;311,1;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" 85+";202;446,6;446,6;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" 85+";419;490,8;490,8;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" 85+";621;475,5;475,4;"";""
"Dikkedarmkanker";"C18-C21";1981;"Mannen";" Totaal";1758;24,9;47,4;"";""
"Dikkedarmkanker";"C18-C21";1981;"Vrouwen";" Totaal";1997;27,8;46,3;"";""
"Dikkedarmkanker";"C18-C21";1981;"Totaal";" Totaal";3755;26,4;46,9;"115515";"3.3"
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 10-14";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 10-14";1;0,1;0,1;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 15-19";2;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 15-19";2;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 20-24";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 20-24";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 20-24";1;0,1;0,1;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 25-29";3;0,5;0,5;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 25-29";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 25-29";4;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 30-34";11;1,8;1,8;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 30-34";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 30-34";12;1;1;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 35-39";12;2,2;2,2;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 35-39";12;2,3;2,3;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 35-39";24;2,3;2,3;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 40-44";15;3,4;3,4;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 40-44";17;4,2;4,2;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 40-44";32;3,8;3,8;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 45-49";55;14,1;14,1;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 45-49";25;6,6;6,6;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 45-49";80;10,4;10,3;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 50-54";74;20;20;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 50-54";58;15,4;15,4;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 50-54";132;17,7;17,7;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 55-59";119;34,9;34,9;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 55-59";121;32,9;32,9;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 55-59";240;33,9;33,9;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 60-64";192;64,7;64,7;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 60-64";159;47,4;47,4;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 60-64";351;55,5;56;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 65-69";215;87,7;87,7;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 65-69";215;71,6;71,6;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 65-69";430;78,8;79,5;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 70-74";267;140,3;140,3;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 70-74";277;104,8;104,8;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 70-74";544;119,7;122,1;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 75-79";339;261,4;261,4;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 75-79";341;163,9;163,9;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 75-79";680;201,4;210;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 80-84";262;361,7;361,7;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 80-84";350;263,5;263,5;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 80-84";612;298,1;306,5;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" 85+";226;498,2;498,2;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" 85+";349;388,8;388,8;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" 85+";575;425,6;427;"";""
"Dikkedarmkanker";"C18-C21";1982;"Mannen";" Totaal";1794;25,3;47,9;"";""
"Dikkedarmkanker";"C18-C21";1982;"Vrouwen";" Totaal";1926;26,7;42,9;"";""
"Dikkedarmkanker";"C18-C21";1982;"Totaal";" Totaal";3720;26;45,4;"117264";"3.2"
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 20-24";2;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 20-24";2;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 20-24";4;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 25-29";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 25-29";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 25-29";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 30-34";6;1;1;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 30-34";7;1,2;1,2;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 30-34";13;1,1;1,1;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 35-39";15;2,6;2,6;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 35-39";15;2,8;2,8;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 35-39";30;2,7;2,7;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 40-44";21;4,7;4,7;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 40-44";20;4,8;4,8;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 40-44";41;4,7;4,7;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 45-49";45;11,4;11,4;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 45-49";45;11,9;11,9;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 45-49";90;11,6;11,6;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 50-54";56;15;15;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 50-54";77;20,4;20,4;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 50-54";133;17,7;17,7;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 55-59";120;35,2;35,2;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 55-59";109;29,8;29,8;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 55-59";229;32,4;32,5;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 60-64";172;56,2;56,2;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 60-64";163;47,1;47,1;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 60-64";335;51,3;51,6;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 65-69";230;94,4;94,4;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 65-69";204;68,5;68,5;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 65-69";434;80,2;81,3;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 70-74";302;156,4;156,4;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 70-74";289;107,8;107,8;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 70-74";591;128,1;131,5;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 75-79";325;247,4;247,4;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 75-79";350;164,5;164,5;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 75-79";675;196,1;203,6;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 80-84";286;385,9;385,9;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 80-84";351;254,2;254,2;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 80-84";637;300,2;311,9;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" 85+";238;526,2;526,2;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" 85+";370;394,1;394,1;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" 85+";608;437;440,2;"";""
"Dikkedarmkanker";"C18-C21";1983;"Mannen";" Totaal";1818;25,6;48,6;"";""
"Dikkedarmkanker";"C18-C21";1983;"Vrouwen";" Totaal";2002;27,6;43,4;"";""
"Dikkedarmkanker";"C18-C21";1983;"Totaal";" Totaal";3820;26,6;46;"117761";"3.2"
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 0";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 1-4";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 5-9";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 10-14";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 15-19";0;0;0;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 20-24";1;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 20-24";2;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 20-24";3;0,2;0,2;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 25-29";2;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 25-29";2;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 25-29";4;0,3;0,3;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 30-34";7;1,2;1,2;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 30-34";7;1,3;1,3;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 30-34";14;1,2;1,2;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 35-39";18;3;3;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 35-39";14;2,5;2,5;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 35-39";32;2,7;2,7;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 40-44";25;5,4;5,4;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 40-44";26;6;6;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 40-44";51;5,7;5,7;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 45-49";33;8,2;8,2;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 45-49";34;8,8;8,8;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 45-49";67;8,5;8,5;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 50-54";77;20,5;20,5;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 50-54";54;14,4;14,4;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 50-54";131;17,4;17,4;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 55-59";109;31,9;31,9;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 55-59";109;30;30;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 55-59";218;30,9;31;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 60-64";202;63,9;63,9;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 60-64";183;51,2;51,2;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 60-64";385;57,2;57,5;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 65-69";236;97,7;97,7;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 65-69";186;63,1;63,1;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 65-69";422;78,7;80,2;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 70-74";277;141,2;141,2;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 70-74";285;105;105;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 70-74";562;120,2;122,7;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 75-79";304;228;228;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 75-79";351;161,2;161,2;"";""
"Dikkedarmkanker";"C18-C21";1984;"Totaal";" 75-79";655;186,6;192,8;"";""
"Dikkedarmkanker";"C18-C21";1984;"Mannen";" 80-84";261;344,4;344,4;"";""
"Dikkedarmkanker";"C18-C21";1984;"Vrouwen";" 80-84";367;255,8;255,8;"";""
